time,pair,condition,subject,F,Fb
0.370000030517576,F->O,face,AnRa,0.0625132891525482,0.0514665049457221
0.395000030517576,F->O,face,AnRa,0.0648126946637717,0.0514665049457221
0.420000030517576,F->O,face,AnRa,0.0651803515820575,0.0514665049457221
0.445000030517576,F->O,face,AnRa,0.0608310561298708,0.0514665049457221
0.470000030517576,F->O,face,AnRa,0.0587026315972707,0.0514665049457221
0.495000030517576,F->O,face,AnRa,0.0630256410407242,0.0514665049457221
0.520000030517576,F->O,face,AnRa,0.0647565372711369,0.0514665049457221
0.545000030517576,F->O,face,AnRa,0.0648582677145555,0.0514665049457221
0.570000030517576,F->O,face,AnRa,0.0610590611952375,0.0514665049457221
0.595000030517576,F->O,face,AnRa,0.0631944701290763,0.0514665049457221
0.620000030517576,F->O,face,AnRa,0.0608048176322313,0.0514665049457221
0.645000030517576,F->O,face,AnRa,0.0553374919579142,0.0514665049457221
0.670000030517576,F->O,face,AnRa,0.0571245846916213,0.0514665049457221
0.695000030517576,F->O,face,AnRa,0.0578952356232776,0.0514665049457221
0.720000030517576,F->O,face,AnRa,0.0589292063867788,0.0514665049457221
0.745000030517576,F->O,face,AnRa,0.0593397741595254,0.0514665049457221
0.770000030517576,F->O,face,AnRa,0.0599200761603811,0.0514665049457221
0.795000030517576,F->O,face,AnRa,0.0589845790969434,0.0514665049457221
0.820000030517576,F->O,face,AnRa,0.0604046630907078,0.0514665049457221
0.845000030517576,F->O,face,AnRa,0.0586581874203489,0.0514665049457221
0.870000030517576,F->O,face,AnRa,0.0622337720141104,0.0514665049457221
0.895000030517576,F->O,face,AnRa,0.0629560211376656,0.0514665049457221
0.920000030517576,F->O,face,AnRa,0.0628742847264334,0.0514665049457221
0.945000030517576,F->O,face,AnRa,0.0615098352267864,0.0514665049457221
0.970000030517576,F->O,face,AnRa,0.0572216811287944,0.0514665049457221
0.995000030517576,F->O,face,AnRa,0.0564068504006627,0.0514665049457221
1.02000003051758,F->O,face,AnRa,0.0503629841014686,0.0514665049457221
1.04500003051758,F->O,face,AnRa,0.054920410712441,0.0514665049457221
1.07000003051758,F->O,face,AnRa,0.0514688998209181,0.0514665049457221
1.09500003051758,F->O,face,AnRa,0.0514001104908743,0.0514665049457221
1.12000003051758,F->O,face,AnRa,0.0551213561408872,0.0514665049457221
1.14500003051758,F->O,face,AnRa,0.0573880115176166,0.0514665049457221
1.17000003051758,F->O,face,AnRa,0.0590739661078601,0.0514665049457221
1.19500003051758,F->O,face,AnRa,0.0602064579570083,0.0514665049457221
1.22000003051758,F->O,face,AnRa,0.0568906208274598,0.0514665049457221
1.24500003051758,F->O,face,AnRa,0.0538734206269851,0.0514665049457221
1.27000003051758,F->O,face,AnRa,0.0538265077938149,0.0514665049457221
1.29500003051758,F->O,face,AnRa,0.0535371776997522,0.0514665049457221
1.32000003051758,F->O,face,AnRa,0.0538343673326835,0.0514665049457221
1.34500003051758,F->O,face,AnRa,0.0533590189720599,0.0514665049457221
1.37000003051758,F->O,face,AnRa,0.0520255811973698,0.0514665049457221
1.39500003051758,F->O,face,AnRa,0.0544049250738681,0.0514665049457221
1.42000003051758,F->O,face,AnRa,0.0529208257580649,0.0514665049457221
1.44500003051758,F->O,face,AnRa,0.0504479172759602,0.0514665049457221
1.47000003051758,F->O,face,AnRa,0.0457616030689678,0.0514665049457221
1.49500003051758,F->O,face,AnRa,0.0489992286215397,0.0514665049457221
-0.104999969482424,F->R,face,AnRa,0.0186621054264577,0.0131463455856533
-0.0799999694824238,F->R,face,AnRa,0.0152187671785668,0.0131463455856533
-0.0549999694824237,F->R,face,AnRa,0.0158219388445531,0.0131463455856533
-0.0299999694824238,F->R,face,AnRa,0.0172687131241389,0.0131463455856533
-0.00499996948242376,F->R,face,AnRa,0.0157837492735808,0.0131463455856533
0.0200000305175763,F->R,face,AnRa,0.0128501014339406,0.0131463455856533
0.0450000305175763,F->R,face,AnRa,0.0148648811780845,0.0131463455856533
0.0700000305175762,F->R,face,AnRa,0.0149125112300226,0.0131463455856533
0.0950000305175762,F->R,face,AnRa,0.0134722331627728,0.0131463455856533
0.120000030517576,F->R,face,AnRa,0.0145231406492883,0.0131463455856533
0.145000030517576,F->R,face,AnRa,0.0118756715070703,0.0131463455856533
0.170000030517576,F->R,face,AnRa,0.0111823115325933,0.0131463455856533
0.195000030517576,F->R,face,AnRa,0.0107605579934358,0.0131463455856533
0.220000030517576,F->R,face,AnRa,0.0149619089698234,0.0131463455856533
0.245000030517576,F->R,face,AnRa,0.0203022592891529,0.0131463455856533
0.270000030517576,F->R,face,AnRa,0.0197422889545038,0.0131463455856533
0.295000030517576,F->R,face,AnRa,0.0192833956272551,0.0131463455856533
0.320000030517576,F->R,face,AnRa,0.0186437078262287,0.0131463455856533
0.345000030517576,F->R,face,AnRa,0.0201690619780521,0.0131463455856533
0.370000030517576,F->R,face,AnRa,0.0200331173643349,0.0131463455856533
0.395000030517576,F->R,face,AnRa,0.022093723565149,0.0131463455856533
0.420000030517576,F->R,face,AnRa,0.0225105745205667,0.0131463455856533
0.445000030517576,F->R,face,AnRa,0.0227372798493519,0.0131463455856533
0.470000030517576,F->R,face,AnRa,0.0243695819618637,0.0131463455856533
0.495000030517576,F->R,face,AnRa,0.0254089718858808,0.0131463455856533
0.520000030517576,F->R,face,AnRa,0.026180700479415,0.0131463455856533
0.545000030517576,F->R,face,AnRa,0.024477448429991,0.0131463455856533
0.570000030517576,F->R,face,AnRa,0.0251570752772778,0.0131463455856533
0.595000030517576,F->R,face,AnRa,0.0242374894528012,0.0131463455856533
0.620000030517576,F->R,face,AnRa,0.0237043697103871,0.0131463455856533
0.645000030517576,F->R,face,AnRa,0.0217178778237326,0.0131463455856533
0.670000030517576,F->R,face,AnRa,0.0228062045778472,0.0131463455856533
0.695000030517576,F->R,face,AnRa,0.0224210755650489,0.0131463455856533
0.720000030517576,F->R,face,AnRa,0.0187809138372188,0.0131463455856533
0.745000030517576,F->R,face,AnRa,0.0174883527672165,0.0131463455856533
0.770000030517576,F->R,face,AnRa,0.0181343246783001,0.0131463455856533
0.795000030517576,F->R,face,AnRa,0.0183498212033442,0.0131463455856533
0.820000030517576,F->R,face,AnRa,0.0183956507492553,0.0131463455856533
0.845000030517576,F->R,face,AnRa,0.0171310627259089,0.0131463455856533
0.870000030517576,F->R,face,AnRa,0.0169103630293677,0.0131463455856533
0.895000030517576,F->R,face,AnRa,0.0179467252610408,0.0131463455856533
0.920000030517576,F->R,face,AnRa,0.0181912767034902,0.0131463455856533
0.945000030517576,F->R,face,AnRa,0.0203417904354239,0.0131463455856533
0.970000030517576,F->R,face,AnRa,0.0218326805459839,0.0131463455856533
0.995000030517576,F->R,face,AnRa,0.0209796441757533,0.0131463455856533
1.02000003051758,F->R,face,AnRa,0.0199744609198831,0.0131463455856533
1.04500003051758,F->R,face,AnRa,0.0191661408904764,0.0131463455856533
1.07000003051758,F->R,face,AnRa,0.0204772386330205,0.0131463455856533
1.09500003051758,F->R,face,AnRa,0.023016589169643,0.0131463455856533
1.12000003051758,F->R,face,AnRa,0.0201062389547104,0.0131463455856533
1.14500003051758,F->R,face,AnRa,0.0228208870408366,0.0131463455856533
1.17000003051758,F->R,face,AnRa,0.0231739457797886,0.0131463455856533
1.19500003051758,F->R,face,AnRa,0.022489619086258,0.0131463455856533
1.22000003051758,F->R,face,AnRa,0.021410404180557,0.0131463455856533
1.24500003051758,F->R,face,AnRa,0.0196632619831263,0.0131463455856533
1.27000003051758,F->R,face,AnRa,0.0179769198861948,0.0131463455856533
1.29500003051758,F->R,face,AnRa,0.0217800174807223,0.0131463455856533
1.32000003051758,F->R,face,AnRa,0.0227602097106825,0.0131463455856533
1.34500003051758,F->R,face,AnRa,0.0206076531248129,0.0131463455856533
1.37000003051758,F->R,face,AnRa,0.019203036786223,0.0131463455856533
1.39500003051758,F->R,face,AnRa,0.0183057330860947,0.0131463455856533
1.42000003051758,F->R,face,AnRa,0.0206827860359198,0.0131463455856533
1.44500003051758,F->R,face,AnRa,0.0207367826500331,0.0131463455856533
1.47000003051758,F->R,face,AnRa,0.0200801792885414,0.0131463455856533
1.49500003051758,F->R,face,AnRa,0.0197319098704583,0.0131463455856533
-0.104999969482424,F->F,face,AnRa,0.0010831129907336,0.000800722040416035
-0.0799999694824238,F->F,face,AnRa,0.00101746817937198,0.000800722040416035
-0.0549999694824237,F->F,face,AnRa,0.00106437881036792,0.000800722040416035
-0.0299999694824238,F->F,face,AnRa,0.00108965653872883,0.000800722040416035
-0.00499996948242376,F->F,face,AnRa,0.00112159738745699,0.000800722040416035
0.0200000305175763,F->F,face,AnRa,0.00106112412058268,0.000800722040416035
0.0450000305175763,F->F,face,AnRa,0.000780402714973594,0.000800722040416035
0.0700000305175762,F->F,face,AnRa,0.000748679230066607,0.000800722040416035
0.0950000305175762,F->F,face,AnRa,0.000702622259141084,0.000800722040416035
0.120000030517576,F->F,face,AnRa,0.000667817152136374,0.000800722040416035
0.145000030517576,F->F,face,AnRa,0.000579516083259124,0.000800722040416035
0.170000030517576,F->F,face,AnRa,0.000576650878508334,0.000800722040416035
0.195000030517576,F->F,face,AnRa,0.000638881195655028,0.000800722040416035
0.220000030517576,F->F,face,AnRa,0.000773724794319808,0.000800722040416035
0.245000030517576,F->F,face,AnRa,0.0010177231409072,0.000800722040416035
0.270000030517576,F->F,face,AnRa,0.00106692568658029,0.000800722040416035
0.295000030517576,F->F,face,AnRa,0.00121830485291841,0.000800722040416035
0.320000030517576,F->F,face,AnRa,0.00116047943187891,0.000800722040416035
0.345000030517576,F->F,face,AnRa,0.00121408747585372,0.000800722040416035
0.370000030517576,F->F,face,AnRa,0.00155677337166771,0.000800722040416035
0.395000030517576,F->F,face,AnRa,0.00178161959163914,0.000800722040416035
0.420000030517576,F->F,face,AnRa,0.0018132936433537,0.000800722040416035
0.445000030517576,F->F,face,AnRa,0.0017807842468367,0.000800722040416035
0.470000030517576,F->F,face,AnRa,0.00167084011004159,0.000800722040416035
0.495000030517576,F->F,face,AnRa,0.00173695271859131,0.000800722040416035
0.520000030517576,F->F,face,AnRa,0.00160448242100109,0.000800722040416035
0.545000030517576,F->F,face,AnRa,0.00176182334643027,0.000800722040416035
0.570000030517576,F->F,face,AnRa,0.00169560739153818,0.000800722040416035
0.595000030517576,F->F,face,AnRa,0.00171443994881249,0.000800722040416035
0.620000030517576,F->F,face,AnRa,0.00160053427773943,0.000800722040416035
0.645000030517576,F->F,face,AnRa,0.00150036797024522,0.000800722040416035
0.670000030517576,F->F,face,AnRa,0.0014013536969244,0.000800722040416035
0.695000030517576,F->F,face,AnRa,0.00133536990346284,0.000800722040416035
0.720000030517576,F->F,face,AnRa,0.00135311121743609,0.000800722040416035
0.745000030517576,F->F,face,AnRa,0.00127754948564163,0.000800722040416035
0.770000030517576,F->F,face,AnRa,0.00107381658623362,0.000800722040416035
0.795000030517576,F->F,face,AnRa,0.00118636257225813,0.000800722040416035
0.820000030517576,F->F,face,AnRa,0.00133430110090593,0.000800722040416035
0.845000030517576,F->F,face,AnRa,0.00133310447127322,0.000800722040416035
0.870000030517576,F->F,face,AnRa,0.00125813702891331,0.000800722040416035
0.895000030517576,F->F,face,AnRa,0.00140232947493235,0.000800722040416035
0.920000030517576,F->F,face,AnRa,0.0014386121766754,0.000800722040416035
0.945000030517576,F->F,face,AnRa,0.00140945552153271,0.000800722040416035
0.970000030517576,F->F,face,AnRa,0.00113345127558717,0.000800722040416035
0.995000030517576,F->F,face,AnRa,0.00101187297675143,0.000800722040416035
1.02000003051758,F->F,face,AnRa,0.000876999778966381,0.000800722040416035
1.04500003051758,F->F,face,AnRa,0.000974080663268984,0.000800722040416035
1.07000003051758,F->F,face,AnRa,0.000963369352964705,0.000800722040416035
1.09500003051758,F->F,face,AnRa,0.000919977068361222,0.000800722040416035
1.12000003051758,F->F,face,AnRa,0.00097112845810865,0.000800722040416035
1.14500003051758,F->F,face,AnRa,0.000927874286915431,0.000800722040416035
1.17000003051758,F->F,face,AnRa,0.000949498682222272,0.000800722040416035
1.19500003051758,F->F,face,AnRa,0.000958039339940209,0.000800722040416035
1.22000003051758,F->F,face,AnRa,0.00105649089777327,0.000800722040416035
1.24500003051758,F->F,face,AnRa,0.00114212448782225,0.000800722040416035
1.27000003051758,F->F,face,AnRa,0.00116029212823987,0.000800722040416035
1.29500003051758,F->F,face,AnRa,0.00130898709222138,0.000800722040416035
1.32000003051758,F->F,face,AnRa,0.00141862342207544,0.000800722040416035
1.34500003051758,F->F,face,AnRa,0.00143472871521921,0.000800722040416035
1.37000003051758,F->F,face,AnRa,0.00143102433562325,0.000800722040416035
1.39500003051758,F->F,face,AnRa,0.00145672361952554,0.000800722040416035
1.42000003051758,F->F,face,AnRa,0.00136788908161356,0.000800722040416035
1.44500003051758,F->F,face,AnRa,0.00135568603472858,0.000800722040416035
1.47000003051758,F->F,face,AnRa,0.00121277835343547,0.000800722040416035
1.49500003051758,F->F,face,AnRa,0.00137269705110432,0.000800722040416035
-0.104999969482424,O->O,place,AnRa,0.00196762034137552,0.00169440653006698
-0.0799999694824238,O->O,place,AnRa,0.00192147024366168,0.00169440653006698
-0.0549999694824237,O->O,place,AnRa,0.00198906858448808,0.00169440653006698
-0.0299999694824238,O->O,place,AnRa,0.00188548944897537,0.00169440653006698
-0.00499996948242376,O->O,place,AnRa,0.00185986249313803,0.00169440653006698
0.0200000305175763,O->O,place,AnRa,0.0018126317413548,0.00169440653006698
0.0450000305175763,O->O,place,AnRa,0.0018745962501167,0.00169440653006698
0.0700000305175762,O->O,place,AnRa,0.00193224711331095,0.00169440653006698
0.0950000305175762,O->O,place,AnRa,0.00191207087217811,0.00169440653006698
0.120000030517576,O->O,place,AnRa,0.00200411454171057,0.00169440653006698
0.145000030517576,O->O,place,AnRa,0.00203393226667047,0.00169440653006698
0.170000030517576,O->O,place,AnRa,0.00197976332920195,0.00169440653006698
0.195000030517576,O->O,place,AnRa,0.00198022234964259,0.00169440653006698
0.220000030517576,O->O,place,AnRa,0.00204301929272481,0.00169440653006698
0.245000030517576,O->O,place,AnRa,0.00205303536295716,0.00169440653006698
0.270000030517576,O->O,place,AnRa,0.00207879970367872,0.00169440653006698
0.295000030517576,O->O,place,AnRa,0.00221424301119704,0.00169440653006698
0.320000030517576,O->O,place,AnRa,0.00231917247078691,0.00169440653006698
0.345000030517576,O->O,place,AnRa,0.00243247026056567,0.00169440653006698
0.370000030517576,O->O,place,AnRa,0.00244660280954753,0.00169440653006698
0.395000030517576,O->O,place,AnRa,0.00238078032448856,0.00169440653006698
0.420000030517576,O->O,place,AnRa,0.00238955568371706,0.00169440653006698
0.445000030517576,O->O,place,AnRa,0.00236209132558584,0.00169440653006698
0.470000030517576,O->O,place,AnRa,0.00246244852897291,0.00169440653006698
0.495000030517576,O->O,place,AnRa,0.00245867170850912,0.00169440653006698
0.520000030517576,O->O,place,AnRa,0.00239856230480089,0.00169440653006698
0.545000030517576,O->O,place,AnRa,0.00236074408567231,0.00169440653006698
0.570000030517576,O->O,place,AnRa,0.00233046881609385,0.00169440653006698
0.595000030517576,O->O,place,AnRa,0.00234585478577862,0.00169440653006698
0.620000030517576,O->O,place,AnRa,0.00226496365510776,0.00169440653006698
0.645000030517576,O->O,place,AnRa,0.00226528865899382,0.00169440653006698
0.670000030517576,O->O,place,AnRa,0.00222366240990355,0.00169440653006698
0.695000030517576,O->O,place,AnRa,0.00217501588481713,0.00169440653006698
0.720000030517576,O->O,place,AnRa,0.00207915344693002,0.00169440653006698
0.745000030517576,O->O,place,AnRa,0.0019758921968122,0.00169440653006698
0.770000030517576,O->O,place,AnRa,0.00193972203819948,0.00169440653006698
0.795000030517576,O->O,place,AnRa,0.00200608426288808,0.00169440653006698
0.820000030517576,O->O,place,AnRa,0.00201190017829006,0.00169440653006698
0.845000030517576,O->O,place,AnRa,0.00196095590803501,0.00169440653006698
0.870000030517576,O->O,place,AnRa,0.00196325084718494,0.00169440653006698
0.895000030517576,O->O,place,AnRa,0.00196560538697248,0.00169440653006698
0.920000030517576,O->O,place,AnRa,0.00195790894171342,0.00169440653006698
0.945000030517576,O->O,place,AnRa,0.00200113616490832,0.00169440653006698
0.970000030517576,O->O,place,AnRa,0.00199472627002517,0.00169440653006698
0.995000030517576,O->O,place,AnRa,0.00208581070164831,0.00169440653006698
1.02000003051758,O->O,place,AnRa,0.00208814107231418,0.00169440653006698
1.04500003051758,O->O,place,AnRa,0.00210719026108357,0.00169440653006698
1.07000003051758,O->O,place,AnRa,0.00206647422088961,0.00169440653006698
1.09500003051758,O->O,place,AnRa,0.00203680729281307,0.00169440653006698
1.12000003051758,O->O,place,AnRa,0.00204509393042005,0.00169440653006698
1.14500003051758,O->O,place,AnRa,0.00204207512289681,0.00169440653006698
1.17000003051758,O->O,place,AnRa,0.00207235071093,0.00169440653006698
1.19500003051758,O->O,place,AnRa,0.00204253298489191,0.00169440653006698
1.22000003051758,O->O,place,AnRa,0.00213106620922788,0.00169440653006698
1.24500003051758,O->O,place,AnRa,0.00216611413766087,0.00169440653006698
1.27000003051758,O->O,place,AnRa,0.00213633445194585,0.00169440653006698
1.29500003051758,O->O,place,AnRa,0.0021965959805927,0.00169440653006698
1.32000003051758,O->O,place,AnRa,0.00215609682504016,0.00169440653006698
1.34500003051758,O->O,place,AnRa,0.00210565195862688,0.00169440653006698
1.37000003051758,O->O,place,AnRa,0.00217122839342933,0.00169440653006698
1.39500003051758,O->O,place,AnRa,0.00212591328164746,0.00169440653006698
1.42000003051758,O->O,place,AnRa,0.00227909041359931,0.00169440653006698
1.44500003051758,O->O,place,AnRa,0.00224760960865755,0.00169440653006698
1.47000003051758,O->O,place,AnRa,0.0023005126058785,0.00169440653006698
1.49500003051758,O->O,place,AnRa,0.00219253831456413,0.00169440653006698
-0.104999969482424,O->R,place,AnRa,0.049840358096489,0.0429980035476092
-0.0799999694824238,O->R,place,AnRa,0.0451996053480599,0.0429980035476092
-0.0549999694824237,O->R,place,AnRa,0.0472928013929845,0.0429980035476092
-0.0299999694824238,O->R,place,AnRa,0.0495626639213782,0.0429980035476092
-0.00499996948242376,O->R,place,AnRa,0.0530867991257509,0.0429980035476092
0.0200000305175763,O->R,place,AnRa,0.0484279315941478,0.0429980035476092
0.0450000305175763,O->R,place,AnRa,0.0558900164090232,0.0429980035476092
0.0700000305175762,O->R,place,AnRa,0.0593704071783492,0.0429980035476092
0.0950000305175762,O->R,place,AnRa,0.0602656662057512,0.0429980035476092
0.120000030517576,O->R,place,AnRa,0.0632284761749986,0.0429980035476092
0.145000030517576,O->R,place,AnRa,0.0653020539736247,0.0429980035476092
0.170000030517576,O->R,place,AnRa,0.0712738222402862,0.0429980035476092
0.195000030517576,O->R,place,AnRa,0.0748701398922265,0.0429980035476092
0.220000030517576,O->R,place,AnRa,0.0668598868917627,0.0429980035476092
0.245000030517576,O->R,place,AnRa,0.0693386346818556,0.0429980035476092
0.270000030517576,O->R,place,AnRa,0.0680907194437594,0.0429980035476092
0.295000030517576,O->R,place,AnRa,0.0671174312262082,0.0429980035476092
0.320000030517576,O->R,place,AnRa,0.0683243313176547,0.0429980035476092
0.345000030517576,O->R,place,AnRa,0.0722887720597924,0.0429980035476092
0.370000030517576,O->R,place,AnRa,0.0677952249387062,0.0429980035476092
0.395000030517576,O->R,place,AnRa,0.0610712622413843,0.0429980035476092
0.420000030517576,O->R,place,AnRa,0.0571556382214595,0.0429980035476092
0.445000030517576,O->R,place,AnRa,0.0627416601781903,0.0429980035476092
0.470000030517576,O->R,place,AnRa,0.0651833772213166,0.0429980035476092
0.495000030517576,O->R,place,AnRa,0.0658972176653805,0.0429980035476092
0.520000030517576,O->R,place,AnRa,0.0635465938349569,0.0429980035476092
0.545000030517576,O->R,place,AnRa,0.0610425844284919,0.0429980035476092
0.570000030517576,O->R,place,AnRa,0.0564414358688055,0.0429980035476092
0.595000030517576,O->R,place,AnRa,0.0562976436004163,0.0429980035476092
0.620000030517576,O->R,place,AnRa,0.0547454756830348,0.0429980035476092
0.645000030517576,O->R,place,AnRa,0.0553854064426389,0.0429980035476092
0.670000030517576,O->R,place,AnRa,0.0574697313406602,0.0429980035476092
0.695000030517576,O->R,place,AnRa,0.0572560176942147,0.0429980035476092
0.720000030517576,O->R,place,AnRa,0.0558476978457492,0.0429980035476092
0.745000030517576,O->R,place,AnRa,0.0526022137490401,0.0429980035476092
0.770000030517576,O->R,place,AnRa,0.0552969777851189,0.0429980035476092
0.795000030517576,O->R,place,AnRa,0.0584566560407183,0.0429980035476092
0.820000030517576,O->R,place,AnRa,0.0585318832408603,0.0429980035476092
0.845000030517576,O->R,place,AnRa,0.0643431708554658,0.0429980035476092
0.870000030517576,O->R,place,AnRa,0.0631687273107673,0.0429980035476092
0.895000030517576,O->R,place,AnRa,0.0636063300255074,0.0429980035476092
0.920000030517576,O->R,place,AnRa,0.0623004728093548,0.0429980035476092
0.945000030517576,O->R,place,AnRa,0.0633230400526799,0.0429980035476092
0.970000030517576,O->R,place,AnRa,0.0647255016477715,0.0429980035476092
0.995000030517576,O->R,place,AnRa,0.0666504267558281,0.0429980035476092
1.02000003051758,O->R,place,AnRa,0.0681083903653246,0.0429980035476092
1.04500003051758,O->R,place,AnRa,0.0607511338395739,0.0429980035476092
1.07000003051758,O->R,place,AnRa,0.0641929969986137,0.0429980035476092
1.09500003051758,O->R,place,AnRa,0.0663438006929766,0.0429980035476092
1.12000003051758,O->R,place,AnRa,0.0649005701317833,0.0429980035476092
1.14500003051758,O->R,place,AnRa,0.0617979344009854,0.0429980035476092
1.17000003051758,O->R,place,AnRa,0.0682546822051222,0.0429980035476092
1.19500003051758,O->R,place,AnRa,0.0679077750837536,0.0429980035476092
1.22000003051758,O->R,place,AnRa,0.0642660151072931,0.0429980035476092
1.24500003051758,O->R,place,AnRa,0.0621167019834132,0.0429980035476092
1.27000003051758,O->R,place,AnRa,0.0654146528334962,0.0429980035476092
1.29500003051758,O->R,place,AnRa,0.0624249251575577,0.0429980035476092
1.32000003051758,O->R,place,AnRa,0.0630186882596888,0.0429980035476092
1.34500003051758,O->R,place,AnRa,0.059349320113995,0.0429980035476092
1.37000003051758,O->R,place,AnRa,0.0589532763564335,0.0429980035476092
1.39500003051758,O->R,place,AnRa,0.0599296402851195,0.0429980035476092
1.42000003051758,O->R,place,AnRa,0.0593875410707199,0.0429980035476092
1.44500003051758,O->R,place,AnRa,0.0579841230920408,0.0429980035476092
1.47000003051758,O->R,place,AnRa,0.0558836627486698,0.0429980035476092
1.49500003051758,O->R,place,AnRa,0.0522621172465136,0.0429980035476092
-0.104999969482424,O->F,place,AnRa,0.0618768366304607,0.0504829303063588
-0.0799999694824238,O->F,place,AnRa,0.0616828505564513,0.0504829303063588
-0.0549999694824237,O->F,place,AnRa,0.0597335243790127,0.0504829303063588
-0.0299999694824238,O->F,place,AnRa,0.064148935714698,0.0504829303063588
-0.00499996948242376,O->F,place,AnRa,0.0640403818571684,0.0504829303063588
0.0200000305175763,O->F,place,AnRa,0.0626644073949478,0.0504829303063588
0.0450000305175763,O->F,place,AnRa,0.060436953849603,0.0504829303063588
0.0700000305175762,O->F,place,AnRa,0.0651904379091945,0.0504829303063588
0.0950000305175762,O->F,place,AnRa,0.0672465826642679,0.0504829303063588
0.120000030517576,O->F,place,AnRa,0.0672233701556024,0.0504829303063588
0.145000030517576,O->F,place,AnRa,0.0698706349519966,0.0504829303063588
0.170000030517576,O->F,place,AnRa,0.073022305714872,0.0504829303063588
0.195000030517576,O->F,place,AnRa,0.075351420267225,0.0504829303063588
0.220000030517576,O->F,place,AnRa,0.0712832323567341,0.0504829303063588
0.245000030517576,O->F,place,AnRa,0.0650569621960528,0.0504829303063588
0.270000030517576,O->F,place,AnRa,0.061916298088434,0.0504829303063588
0.295000030517576,O->F,place,AnRa,0.0677079000381013,0.0504829303063588
0.320000030517576,O->F,place,AnRa,0.0637986950611236,0.0504829303063588
0.345000030517576,O->F,place,AnRa,0.0609774411153268,0.0504829303063588
0.370000030517576,O->F,place,AnRa,0.0617061828209273,0.0504829303063588
0.395000030517576,O->F,place,AnRa,0.0616935460159027,0.0504829303063588
0.420000030517576,O->F,place,AnRa,0.0660242103347315,0.0504829303063588
0.445000030517576,O->F,place,AnRa,0.0613990109815177,0.0504829303063588
0.470000030517576,O->F,place,AnRa,0.0609653740082052,0.0504829303063588
0.495000030517576,O->F,place,AnRa,0.0610496636827236,0.0504829303063588
0.520000030517576,O->F,place,AnRa,0.0564475119393109,0.0504829303063588
0.545000030517576,O->F,place,AnRa,0.0563988997772924,0.0504829303063588
0.570000030517576,O->F,place,AnRa,0.0581264694479415,0.0504829303063588
0.595000030517576,O->F,place,AnRa,0.0576242434880641,0.0504829303063588
0.620000030517576,O->F,place,AnRa,0.0571032774800528,0.0504829303063588
0.645000030517576,O->F,place,AnRa,0.0570233395704776,0.0504829303063588
0.670000030517576,O->F,place,AnRa,0.0571066625288097,0.0504829303063588
0.695000030517576,O->F,place,AnRa,0.055824984885831,0.0504829303063588
0.720000030517576,O->F,place,AnRa,0.0527692571589284,0.0504829303063588
0.745000030517576,O->F,place,AnRa,0.0483456740180372,0.0504829303063588
0.770000030517576,O->F,place,AnRa,0.0484186867201402,0.0504829303063588
0.795000030517576,O->F,place,AnRa,0.0448934812780806,0.0504829303063588
0.820000030517576,O->F,place,AnRa,0.0515117417002102,0.0504829303063588
0.845000030517576,O->F,place,AnRa,0.0540552683605995,0.0504829303063588
0.870000030517576,O->F,place,AnRa,0.0563910539731012,0.0504829303063588
0.895000030517576,O->F,place,AnRa,0.0585984004519702,0.0504829303063588
0.920000030517576,O->F,place,AnRa,0.0596058755421325,0.0504829303063588
0.945000030517576,O->F,place,AnRa,0.0620991682300343,0.0504829303063588
0.970000030517576,O->F,place,AnRa,0.061375986167846,0.0504829303063588
0.995000030517576,O->F,place,AnRa,0.0622741784138015,0.0504829303063588
1.02000003051758,O->F,place,AnRa,0.060394920125006,0.0504829303063588
1.04500003051758,O->F,place,AnRa,0.0591269553696492,0.0504829303063588
1.07000003051758,O->F,place,AnRa,0.0627314724281973,0.0504829303063588
1.09500003051758,O->F,place,AnRa,0.0601148673644474,0.0504829303063588
1.12000003051758,O->F,place,AnRa,0.0596291830312197,0.0504829303063588
1.14500003051758,O->F,place,AnRa,0.064147949502356,0.0504829303063588
1.17000003051758,O->F,place,AnRa,0.0600377497184752,0.0504829303063588
1.19500003051758,O->F,place,AnRa,0.0550463149159555,0.0504829303063588
1.22000003051758,O->F,place,AnRa,0.0496877776269855,0.0504829303063588
1.24500003051758,O->F,place,AnRa,0.0458787206618183,0.0504829303063588
1.27000003051758,O->F,place,AnRa,0.047400580505041,0.0504829303063588
1.29500003051758,O->F,place,AnRa,0.0494233908007118,0.0504829303063588
1.32000003051758,O->F,place,AnRa,0.0487695926011753,0.0504829303063588
1.34500003051758,O->F,place,AnRa,0.0514983061508332,0.0504829303063588
1.37000003051758,O->F,place,AnRa,0.0454045213688232,0.0504829303063588
1.39500003051758,O->F,place,AnRa,0.0508749491574605,0.0504829303063588
1.42000003051758,O->F,place,AnRa,0.0508349632386,0.0504829303063588
1.44500003051758,O->F,place,AnRa,0.0518816405704143,0.0504829303063588
1.47000003051758,O->F,place,AnRa,0.0541850376271924,0.0504829303063588
1.49500003051758,O->F,place,AnRa,0.0583746427996914,0.0504829303063588
-0.104999969482424,R->O,place,AnRa,0.05997278785037,0.043352645440109
-0.0799999694824238,R->O,place,AnRa,0.0571404814193102,0.043352645440109
-0.0549999694824237,R->O,place,AnRa,0.0546366835501431,0.043352645440109
-0.0299999694824238,R->O,place,AnRa,0.0521522749115775,0.043352645440109
-0.00499996948242376,R->O,place,AnRa,0.0488284708854962,0.043352645440109
